Год_прогноза,Место_в_прогнозе,Профессия,Профессиональная_группа,Занято_работников_2024,Требуется_работников_2024,Исходная_доля_вакансий_2024_pct,Базовая_зарплата_профессии_или_группы_руб,Прогнозная_зарплата_профессии_или_группы_руб,Балл_спроса_1_10,Актуальный_индекс_оплаты_1_10,Прогнозный_индекс_оплаты_1_10,Рост_зарплаты_к_2025_pct,Итоговый_ориентир_1_10,Сценарная_потребность_работников,Коэффициент_сценария_спроса,Основание_сценария,Год_базовой_зарплаты,Источник_базовой_зарплаты,Дата_среза_зарплаты,Наблюдений_с_зарплатой,Сглаженная_доля_вакансий_2024_pct,Сценарная_доля_вакансий_pct,Ограничение
2030,50,Средний медицинский персонал скорой помощи,Специалисты средней квалификации,97927.77,11352.84,10.39,69408.5576048949,99783.24425295564,8.698795180722891,5.5,5.5,43.762163768000015,7.579216867469879,12715.180800000002,1.12,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,10.39,11.49,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,51,"Водители легковых автомобилей, фургонов и мотоциклов","Операторы машин, сборщики и водители",561198.36,58047.79,9.37,78339.15258467232,112622.06083324004,7.469879518072289,7.75,7.75,43.762163768000015,7.567921686746987,62691.61320000001,1.08,умеренный рост: официальный кадровый прогноз указывает на высокий вес профессий со средним профессиональным образованием,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,9.37,10.05,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,52,Телефонисты,Офисные и учётные служащие,14674.17,2610.71,15.1,54045.78718009234,77697.3930755491,9.27710843373494,4.375,4.375,43.762163768000015,7.561370481927711,2323.5319,0.89,наиболее заметное снижение из-за цифровизации стандартных операций,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,15.09,13.67,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,53,"Операторы машин по производству изделий из резины, пластмасс и бумаги","Операторы машин, сборщики и водители",55505.09,5635.81,9.22,78339.15258467232,112622.06083324004,7.36144578313253,7.75,7.75,43.762163768000015,7.497439759036144,6086.674800000001,1.08,умеренный рост: официальный кадровый прогноз указывает на высокий вес профессий со средним профессиональным образованием,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,9.22,9.88,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,54,Специалисты в области подготовки и развития персонала,Специалисты высшей квалификации,31645.7,2683.42,7.82,86292.29075362365,124055.66435238316,6.746987951807228,8.875,8.875,43.762163768000015,7.491792168674699,3005.4304,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,7.82,8.67,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,55,Инженеры-химики,Специалисты высшей квалификации,39303.84,3332.37,7.82,86292.29075362365,124055.66435238316,6.710843373493976,8.875,8.875,43.762163768000015,7.468298192771084,3732.2544000000003,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,7.82,8.67,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,56,"Формовщики, сварщики, вальцовщики, подготовители конструкционного металла и рабочие родственных занятий","Промышленность, строительство и транспорт",399740.94,48322.58,10.78,78166.90311606236,112374.43127008747,7.903614457831325,6.625,6.625,43.762163768000015,7.456099397590361,47839.3542,0.99,"в 2027–2029 годах применён циклический дисконт из-за слабого роста ВВП, дорогого кредита и снижения строительства; затем — умеренная стабилизация",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,10.78,10.69,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,57,Члены судовых команд и рабочие родственных занятий,"Операторы машин, сборщики и водители",33842.77,3368.94,9.05,78339.15258467232,112622.06083324004,7.289156626506024,7.75,7.75,43.762163768000015,7.450451807228916,3638.4552000000003,1.08,умеренный рост: официальный кадровый прогноз указывает на высокий вес профессий со средним профессиональным образованием,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,9.05,9.71,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,58,Специалисты по рекламе и маркетингу,Специалисты высшей квалификации,72729.03,6089.22,7.73,86292.29075362365,124055.66435238316,6.63855421686747,8.875,8.875,43.762163768000015,7.421310240963856,6819.926400000001,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,7.73,8.57,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,59,Разносчики и сортировщики почты,Офисные и учётные служащие,93302.36,15507.37,14.25,54045.78718009234,77697.3930755491,9.024096385542169,4.375,4.375,43.762163768000015,7.39691265060241,13801.5593,0.89,наиболее заметное снижение из-за цифровизации стандартных операций,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,14.25,12.89,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,60,Специалисты по акушерству,Специалисты высшей квалификации,24246.89,2027.17,7.72,86292.29075362365,124055.66435238316,6.566265060240964,8.875,8.875,43.762163768000015,7.374322289156627,2270.4304,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,7.72,8.56,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,61,"Агенты по коммерческим услугам, не входящие в другие группы",Специалисты средней квалификации,8132.63,918.11,10.14,69408.5576048949,99783.24425295564,8.373493975903614,5.5,5.5,43.762163768000015,7.36777108433735,1028.2832,1.12,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,10.13,11.22,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,62,"Маляры, рабочие по очистке поверхностей зданий и сооружений и родственных занятий","Промышленность, строительство и транспорт",80544.63,9456.95,10.51,78166.90311606236,112374.43127008747,7.72289156626506,6.625,6.625,43.762163768000015,7.338629518072289,9362.380500000001,0.99,"в 2027–2029 годах применён циклический дисконт из-за слабого роста ВВП, дорогого кредита и снижения строительства; затем — умеренная стабилизация",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,10.51,10.41,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,63,Сборщики,"Операторы машин, сборщики и водители",260596.46,25504.05,8.91,78339.15258467232,112622.06083324004,7.108433734939759,7.75,7.75,43.762163768000015,7.332981927710843,27544.374,1.08,умеренный рост: официальный кадровый прогноз указывает на высокий вес профессий со средним профессиональным образованием,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,8.91,9.56,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,64,Средний юридический персонал,Специалисты средней квалификации,6021.33,670.86,10.02,69408.5576048949,99783.24425295564,8.301204819277109,5.5,5.5,43.762163768000015,7.320783132530121,751.3632000000001,1.12,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,10.01,11.09,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,65,Официанты,"Обслуживание, торговля и охрана",26886.02,4436.24,14.16,48161.539778495455,69238.07168955111,9.457831325301205,3.25,3.25,43.762163768000036,7.285090361445784,4569.3272,1.03,почти стабильный спрос с небольшим ростом,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,14.16,14.53,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,66,Медицинские оптики-оптометристы,Специалисты средней квалификации,914.13,100.8,9.93,69408.5576048949,99783.24425295564,8.156626506024097,5.5,5.5,43.762163768000015,7.226807228915664,112.896,1.12,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,9.86,10.99,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,67,"Рабочие, занятые изготовлением прецизионных инструментов и приборов, рабочие художественных промыслов","Промышленность, строительство и транспорт",26978.74,3066.04,10.2,78166.90311606236,112374.43127008747,7.542168674698796,6.625,6.625,43.762163768000015,7.221159638554218,3035.3795999999998,0.99,"в 2027–2029 годах применён циклический дисконт из-за слабого роста ВВП, дорогого кредита и снижения строительства; затем — умеренная стабилизация",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,10.2,10.11,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,68,Операторы по управлению технологическими процессами в химическом производстве,Специалисты средней квалификации,33627.15,3706.96,9.93,69408.5576048949,99783.24425295564,8.120481927710843,5.5,5.5,43.762163768000015,7.203313253012047,4151.7952000000005,1.12,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,9.93,10.99,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,69,"Товарные производители огородных, плодовых и полевых культур",Сельское и лесное хозяйство,34815.1,8666.15,19.93,47973.921731658804,68968.34792579948,9.891566265060241,2.125,2.125,43.762163768000015,7.173268072289156,8752.8115,1.01,почти неизменный спрос: малая численность не превращается автоматически в быстрый рост всей отрасли,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,19.92,20.09,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,70,Лесоводы и работники родственных занятий,Сельское и лесное хозяйство,15417.43,3303.59,17.65,47973.921731658804,68968.34792579948,9.855421686746988,2.125,2.125,43.762163768000015,7.149774096385542,3336.6259,1.01,почти неизменный спрос: малая численность не превращается автоматически в быстрый рост всей отрасли,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,17.64,17.79,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,71,Операторы установок по переработке химического сырья и операторы машин по производству фотографической продукции,"Операторы машин, сборщики и водители",151259.83,13405.94,8.14,78339.15258467232,112622.06083324004,6.819277108433735,7.75,7.75,43.762163768000015,7.145030120481928,14478.415200000001,1.08,умеренный рост: официальный кадровый прогноз указывает на высокий вес профессий со средним профессиональным образованием,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,8.14,8.74,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,72,Работники ритуальных услуг,"Обслуживание, торговля и охрана",948.61,145.14,13.27,48161.539778495455,69238.07168955111,9.240963855421686,3.25,3.25,43.762163768000036,7.144126506024096,149.49419999999998,1.03,почти стабильный спрос с небольшим ростом,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,13.16,13.61,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,73,Инженеры по охране окружающей среды,Специалисты высшей квалификации,20680.22,1643.42,7.36,86292.29075362365,124055.66435238316,6.204819277108434,8.875,8.875,43.762163768000015,7.139382530120482,1840.6304000000002,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,7.36,8.17,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,74,"Инструкторы фитнес-клубов, спортивных зон отдыха и организаторы спортивных программ",Специалисты средней квалификации,9353.55,1002.74,9.68,69408.5576048949,99783.24425295564,7.9397590361445785,5.5,5.5,43.762163768000015,7.085843373493976,1123.0688,1.12,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,9.67,10.72,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,75,Проектировщики-градостроители и проектировщики транспортных узлов,Специалисты высшей квалификации,27542.48,2142.68,7.22,86292.29075362365,124055.66435238316,6.024096385542168,8.875,8.875,43.762163768000015,7.02191265060241,2399.8016000000002,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,7.22,8.01,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,76,"Работники рыбоводства и рыболовства, охотники-стрелки и охотники-трапперы (капканщики)",Сельское и лесное хозяйство,6602.04,1232.35,15.73,47973.921731658804,68968.34792579948,9.638554216867469,2.125,2.125,43.762163768000015,7.0088102409638555,1244.6734999999999,1.01,почти неизменный спрос: малая численность не превращается автоматически в быстрый рост всей отрасли,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,15.72,15.86,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,77,"Деревообработчики, краснодеревщики и рабочие родственных занятий","Промышленность, строительство и транспорт",25947.59,2789.71,9.71,78166.90311606236,112374.43127008747,7.180722891566265,6.625,6.625,43.762163768000015,6.986219879518072,2761.8129,0.99,"в 2027–2029 годах применён циклический дисконт из-за слабого роста ВВП, дорогого кредита и снижения строительства; затем — умеренная стабилизация",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,9.72,9.62,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,78,Инженеры-электроники,Специалисты высшей квалификации,74539.94,5754.74,7.17,86292.29075362365,124055.66435238316,5.951807228915662,8.875,8.875,43.762163768000015,6.9749246987951805,6445.308800000001,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,7.17,7.96,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,79,Инженеры-электрики,Специалисты высшей квалификации,98947.27,7569.62,7.11,86292.29075362365,124055.66435238316,5.9156626506024095,8.875,8.875,43.762163768000015,6.951430722891567,8477.974400000001,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,7.11,7.89,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,80,Служащие контактных информационных центров,Офисные и учётные служащие,82707.99,11644.12,12.34,54045.78718009234,77697.3930755491,8.337349397590362,4.375,4.375,43.762163768000015,6.950527108433735,10363.266800000001,0.89,наиболее заметное снижение из-за цифровизации стандартных операций,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,12.34,11.13,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,81,Операторы установок по выработке электроэнергии,Специалисты средней квалификации,14501.79,1504.98,9.4,69408.5576048949,99783.24425295564,7.686746987951808,5.5,5.5,43.762163768000015,6.921385542168675,1685.5776,1.12,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,9.4,10.41,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,82,Оценщики и эксперты,Специалисты высшей квалификации,20984.21,1596.49,7.07,86292.29075362365,124055.66435238316,5.843373493975903,8.875,8.875,43.762163768000015,6.904442771084337,1788.0688000000002,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,7.07,7.85,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,83,Фотографы (художественные),Специалисты средней квалификации,3195.19,327.46,9.3,69408.5576048949,99783.24425295564,7.650602409638554,5.5,5.5,43.762163768000015,6.897891566265061,366.7552,1.12,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,9.28,10.3,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,84,Косметологи и работники родственных занятий,"Обслуживание, торговля и охрана",1058.07,139.31,11.63,48161.539778495455,69238.07168955111,8.807228915662652,3.25,3.25,43.762163768000036,6.862198795180724,143.48930000000001,1.03,почти стабильный спрос с небольшим ростом,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,11.56,11.94,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,85,"Грумеры и другие работники, ухаживающие за животными","Обслуживание, торговля и охрана",9386.94,1184.22,11.2,48161.539778495455,69238.07168955111,8.771084337349397,3.25,3.25,43.762163768000036,6.838704819277108,1219.7466000000002,1.03,почти стабильный спрос с небольшим ростом,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,11.19,11.5,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,86,Системные администраторы,Специалисты высшей квалификации,64846.06,4778.07,6.86,86292.29075362365,124055.66435238316,5.626506024096385,8.875,8.875,43.762163768000015,6.76347891566265,5351.4384,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,6.86,7.62,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,87,Юристы,Специалисты высшей квалификации,89292.04,6549.04,6.83,86292.29075362365,124055.66435238316,5.590361445783133,8.875,8.875,43.762163768000015,6.739984939759036,7334.924800000001,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,6.83,7.59,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,88,Работники общественного здоровья,Специалисты средней квалификации,1517.35,150.77,9.04,69408.5576048949,99783.24425295564,7.397590361445783,5.5,5.5,43.762163768000015,6.733433734939759,168.86240000000004,1.12,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,9.01,10.01,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,89,Офтальмологи-оптики и оптометристы (за исключением врачей-офтальмологов),Специалисты высшей квалификации,2362.83,172.48,6.8,86292.29075362365,124055.66435238316,5.554216867469879,8.875,8.875,43.762163768000015,6.7164909638554215,193.1776,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,6.78,7.56,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,90,Мастера (бригадиры) в строительстве,Специалисты средней квалификации,73504.32,7091.57,8.8,69408.5576048949,99783.24425295564,7.325301204819277,5.5,5.5,43.762163768000015,6.6864457831325295,7942.558400000001,1.12,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,8.8,9.75,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,91,Компаньоны и камердинеры,"Обслуживание, торговля и охрана",564.97,70.13,11.04,48161.539778495455,69238.07168955111,8.518072289156626,3.25,3.25,43.762163768000036,6.674246987951807,72.23389999999999,1.03,почти стабильный спрос с небольшим ростом,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,10.93,11.34,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,92,"Механики и ремонтники транспортных средств, сельскохозяйственного и производственного оборудования и рабочие родственных занятий","Промышленность, строительство и транспорт",763482.53,73069.57,8.73,78166.90311606236,112374.43127008747,6.674698795180722,6.625,6.625,43.762163768000015,6.65730421686747,72338.87430000001,0.99,"в 2027–2029 годах применён циклический дисконт из-за слабого роста ВВП, дорогого кредита и снижения строительства; затем — умеренная стабилизация",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,8.73,8.65,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,93,Инспекторы и другой средний медицинский персонал по охране труда и окружающей среды,Специалисты средней квалификации,6292.92,601.21,8.72,69408.5576048949,99783.24425295564,7.253012048192771,5.5,5.5,43.762163768000015,6.639457831325301,673.3552000000001,1.12,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,8.71,9.67,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,94,"Специалисты по базам данных и сетям, не входящие в другие группы",Специалисты высшей квалификации,61617.89,4419.07,6.69,86292.29075362365,124055.66435238316,5.409638554216867,8.875,8.875,43.762163768000015,6.622515060240964,4949.3584,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,6.69,7.44,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,95,Агенты по таможенной очистке и сопровождению грузов и товаров,Специалисты средней квалификации,20509.57,1949.21,8.68,69408.5576048949,99783.24425295564,7.216867469879518,5.5,5.5,43.762163768000015,6.615963855421686,2183.1152,1.12,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,8.68,9.62,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,96,Инженеры в промышленности и на производстве,Специалисты высшей квалификации,663382.99,47449.49,6.68,86292.29075362365,124055.66435238316,5.373493975903615,8.875,8.875,43.762163768000015,6.59902108433735,53143.4288,1.12,"умеренный рост за счёт здравоохранения, инженерных и других сложных функций",2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,6.68,7.42,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
2030,97,Операторы технологических процессов производства металла,Специалисты средней квалификации,23370.2,2209.58,8.64,69408.5576048949,99783.24425295564,7.144578313253012,5.5,5.5,43.762163768000015,6.568975903614458,2474.7296,1.12,умеренный рост в соответствии с официальным приоритетом кадров СПО,2025,Средняя зарплата крупной профессиональной группы Росстата за октябрь 2025,,,8.64,9.58,Для профессий со специальным зарплатным срезом используется медиана предложений «Работы России»; иначе зарплата наследуется от группы. Результат не является обещанием числа вакансий
